"","age","fold","pitch"
"257",47,49.2746252589773,264.570406364836
"258",24,48.8549730123483,271.186448862767
"259",46,38.3690056717304,257.78060773645
"260",59,24.3189540100507,249.910083341307
"261",61,13.0648858694599,252.941891825618
"262",56,29.3010583163466,270.712504064762
"263",9,24.692866596435,271.978414838821
"264",36,38.7352817668208,264.959170201844
"265",27,34.7603344314203,280.674892044735
"266",39,30.9530617800451,273.054773714342
"267",53,43.9744863625192,282.000623524897
"268",58,25.3740475585653,262.497227896451
"269",45,24.4345476313087,266.033347140189
"270",2,29.8914379288462,276.00006614322
"271",11,10.5324530593662,251.481501641179
"272",19,22.0164831379783,271.663280656412
"273",40,32.1063208433375,274.493961490094
"274",66,39.5284264984352,270.266592971005
"275",44,29.7738540857945,263.672397738217
"276",16,20.730634846931,276.784031336704
"277",62,40.5548787547924,264.34862458533
"278",76,19.5366599548831,251.04815753218
"279",37,45.5656470028937,259.451766027377
"280",44,20.9761225691344,271.114376628694
"281",46,33.3451840073329,256.425079514172
"282",22,30.126094983431,270.619256694017
"283",35,29.6899671949061,279.391973478205
"284",26,49.3201305709167,262.7737169176
"285",44,29.5699045829974,280.053080942616
"286",11,18.5552976244836,273.836808862846
"287",24,15.442073106626,261.023525465922
"288",16,28.4151512793192,265.42589791622
"289",63,39.7077198697574,258.715260221177
"290",79,42.6288253907799,266.888897790332
"291",30,11.8744848443851,268.317423657366
"292",22,40.0962399724567,282.432477939602
"293",27,39.3734188178126,284.666554396984
"294",58,35.719881129055,276.711475158476
"295",37,14.6749838986246,246.824187126591
"296",21,30.4611065440677,270.417627137872
"297",58,14.7083414961791,252.771792941254
"298",49,40.7782484365843,265.222942821217
"299",68,35.442192170015,265.670708097194
"300",9,33.9585668834203,287.673467886316
"301",56,35.9279217329547,270.34467659625
"302",67,14.8950978704057,248.329404613261
"303",24,41.511496506318,271.281947266643
"304",29,46.201545659238,269.45509599444
"305",57,34.9395365879177,262.797400574869
"306",14,50.0053281536276,294.187355560859
"307",44,35.4967141937012,273.935569120677
"308",51,19.317417286041,266.770080857317
"309",35,18.313385731254,266.4124329766
"310",15,34.6574082768699,280.227457861353
"311",63,33.7180922047998,278.132085002914
"312",33,34.5364874767739,274.499032591099
"313",61,16.3073653467567,261.725499276624
"314",29,50.6710723514175,281.056346471917
"315",21,27.6105183189453,279.681128769299
"316",16,20.7975606538661,262.367007886895
"317",13,46.1517829676225,271.319823906368
"318",66,13.2225710201662,252.295408634853
"319",64,37.7850903390638,272.220848955806
"320",50,39.6095094132038,271.936520386013
"321",66,46.5011649138777,261.702079166172
"322",68,32.0328923156149,267.848806008314
"323",53,46.8520101907381,286.205507153769
"324",38,39.4328703857584,265.721941108445
"325",49,20.2380244365592,269.111767075173
"326",45,29.6169276736764,274.364764104608
"327",51,43.3668610293417,291.263247062854
"328",31,29.8488000755308,256.070086526483
"329",56,36.2892785188774,276.760178264983
"330",68,43.3407257667464,268.362092662331
"331",29,29.5040795615608,272.123277438843
"332",74,37.1708922381636,259.468690262747
"333",55,26.5957144883354,265.887977584826
"334",11,36.0544008867307,274.15786816806
"335",9,30.1885983881042,283.952032189807
"336",21,43.2491450685668,274.477303632996
"337",73,25.2201440296021,232.916006015206
"338",64,20.6645472282267,263.681899716507
"339",58,26.2091917266079,270.053506480819
"340",5,28.651492073833,263.687441120144
"341",42,23.3336077408597,263.121075483315
"342",51,31.9385084235064,267.968521131464
"343",33,41.3371417735376,275.808685661816
"344",38,25.6245881555386,263.526724780525
"345",53,42.2015765447665,262.595048571948
"346",36,32.996033676412,281.946085861031
"347",12,42.486101151895,292.007454099529
"348",23,33.2656187414376,266.878302570727
"349",55,21.7623228404109,269.22152355562
"350",57,47.5714202227823,259.491289834794
"351",68,32.637474912574,247.079502320408
"352",43,32.4623747842283,267.913878931125
"353",9,45.3686192543114,273.655227485441
"354",57,47.7500552329854,268.14505319231
"355",29,41.4009222293385,264.74829712845
"356",20,45.7005480732192,279.88407709489
"357",35,29.2899097775494,269.07358580878
"358",59,26.6033510253213,272.38539488756
"359",46,35.1234050266003,273.157270607913
"360",20,28.3722410457283,258.141118485618
"361",32,29.1670424848539,284.658412807091
"362",49,39.4554163561978,274.094407006289
"363",37,41.4125175151621,274.094540156622
"364",50,35.5580129693222,262.452687498499
"365",37,21.3428886425905,268.066854175728
"366",47,28.8023418142546,268.794584788585
"367",4,20.040146054619,273.387187400921
"368",7,20.6855458695213,268.292433499347
"369",17,31.9479396696224,258.444085338943
"370",48,36.1044878664224,269.479340053266
"371",48,34.6261098311904,262.083486478022
"372",24,43.5026363941325,283.446270925518
"373",1,21.4044623635018,267.695169668003
"374",8,51.809397944752,275.498843401968
"375",16,42.5942031065537,268.270681553509
"376",25,40.3643910668264,290.045172252529
"377",36,42.3853753039853,288.049559324565
"378",60,21.4736484779894,261.260509882316
"379",29,27.4440558081438,267.302419898216
"380",32,30.9111168198575,275.221253986476
"381",5,37.5315381221034,272.660928491776
"382",53,40.9176306492844,268.79821653457
"383",16,24.9807951175401,263.92842891508
"384",47,22.4386855821058,270.22405816853
"385",44,29.2744514145963,271.327531462837
"386",62,24.6101640648997,257.126355137033
"387",67,25.8453892139087,250.503945400248
"388",53,22.5529865422912,252.421499292403
"389",34,47.9340724500158,287.744003538355
"390",42,41.4201659756651,268.616921635414
"391",45,25.1636833752613,273.304412501022
"392",59,38.4008495662207,265.701599085792
"393",33,24.7706185846289,270.48076414037
"394",55,31.9460910325567,254.378573712328
"395",39,32.9743643388476,251.382539663033
"396",58,42.2563385881148,276.815006407601
"397",31,44.7823544889964,259.979053961258
"398",69,40.0532436146499,264.70082813994
"399",51,41.5861556669784,260.988407709181
"400",-1,22.6732625382369,271.670997886498
"401",24,41.9800681834516,280.025624941667
"402",75,35.5545664992483,265.136798863394
"403",8,22.0798279808152,272.292149082373
"404",15,40.967567797456,280.142279025365
"405",27,42.0527675332109,266.089478410644
"406",58,35.6094353266428,265.025749072397
"407",19,37.169620195294,274.756011990242
"408",50,31.3099719199672,272.925570748366
"409",41,52.0064636942066,289.988530922801
"410",61,24.8993204837135,261.652339590322
"411",15,30.0579413002998,273.46872160498
"412",5,31.9333296336723,283.671081102623
"413",57,41.8447757827684,258.371425685854
"414",66,24.2878488415398,262.065794919675
"415",48,43.388803744108,255.453460945289
"416",7,25.7096506478488,285.758577755164
"417",18,24.2487948695645,280.202906826592
"418",53,19.6647104683296,269.757533363592
"419",14,41.0206609559692,275.305997812554
"420",66,45.8856621826691,266.066317147404
"421",9,23.4084315252598,280.24672657746
"422",14,20.4930552247003,286.581506247381
"423",45,41.4446687432408,265.860642250384
"424",32,33.8218644168311,276.854694368448
"425",38,34.9553294744923,266.374343974001
"426",58,36.1684657449646,266.504008160242
"427",15,46.4303497646715,267.493971105788
"428",28,13.3259371333766,271.817464899892
"429",29,39.2834079136388,252.524134090124
"430",50,19.0154784578627,270.856730523009
"431",20,22.6613690192618,272.601210310548
"432",32,24.3553480118616,273.652153780523
"433",52,26.9427475756497,271.335614704265
"434",47,28.0068383286952,264.683488556447
"435",37,27.2386273604851,284.034133399899
"436",85,43.1990564755666,263.998326232467
"437",15,26.3284376343592,271.533642658488
"438",63,22.8207236417997,246.425616644488
"439",51,14.1475522051413,251.846904200847
"440",42,49.7541213132546,273.597134659417
"441",17,29.4648784162306,284.211933398571
"442",39,12.7804683257852,262.085447587744
"443",62,45.7696060208923,267.340868069998
"444",47,34.231495980929,265.448057999649
"445",49,18.5718756775177,251.014850081624
"446",49,51.2306164821159,266.726174000993
"447",31,44.6840855796743,271.152772630411
"448",18,28.2585253872585,272.008546965391
"449",45,30.1687996708904,266.134653600389
"450",50,43.279348750047,287.87099360667
"451",4,9.89587263383417,273.992073669916
"452",43,38.4067994329626,273.706452473261
"453",5,20.4494230344076,255.019620579449
"454",39,34.1911484836573,259.235437104051
"455",16,38.7961164584038,284.361588753105
"456",13,30.8779626619129,279.749802979824
"457",45,19.9166334022328,276.905761680751
"458",34,46.8043906171622,284.972448474962
"459",30,33.1082652414208,259.145994880119
"460",62,48.8066858304288,269.30358877408
"461",30,27.2737679450904,268.961982301141
"462",46,24.3968214421224,252.290293010147
"463",65,34.1107830593237,269.607720514973
"464",-2,30.8864569866596,283.210074028131
"465",1,33.4350844065763,299.135235875327
"466",15,23.4306215069238,274.017431388084
"467",11,26.1679745577277,290.826398585488
"468",35,35.0918739316858,262.567598974471
"469",35,27.8114055288293,267.067290746596
"470",64,27.372610609643,268.353524139445
"471",54,23.4414529596336,253.261121363836
"472",29,31.4737194490791,271.852468356086
"473",75,22.5703722655823,249.752265491058
"474",14,44.7492825847839,279.388238024661
"475",58,34.1179988180514,265.301885161684
"476",36,30.3566722422566,277.592168579852
"477",60,34.7909283384006,261.811057409927
"478",66,19.2055833499868,259.160992654958
"479",68,40.6592124178443,274.06821669968
"480",44,54.2398177108173,276.670504594294
"481",26,28.4782342241059,273.004331602296
"482",58,47.8696899861181,275.14368845537
"483",24,33.215736671887,278.675516207115
"484",49,37.9155961861898,261.130901613091
"485",42,43.7020635140861,261.048037728732
"486",58,38.743328417151,281.201468673521
"487",34,39.266612759117,278.076656185988
"488",59,51.9482896448176,278.945752735527
"489",53,28.211436857103,264.527573830709
"490",54,27.3803730992318,248.520098292685
"491",37,23.1637190428339,271.983281251364
"492",64,15.2306120750549,257.087778267724
"493",24,33.7139229946094,260.211718571496
"494",41,9.13186907288147,257.664574176945
"495",50,12.4825329852536,272.021599437069
"496",45,12.8078311864585,255.940763108233
"497",14,30.7326542461797,276.83898297501
"498",19,27.5972120105742,271.12384520112
"499",51,33.2695088442682,273.125373010621
"500",57,36.7283526199187,262.767603345439
"501",31,38.8722256350038,270.194993330984
"502",62,41.9112003415142,278.346351153896
"503",40,34.4936708505623,272.202033053858
"504",37,17.9314834310196,247.988540070712
"505",23,34.323534414921,293.352783499117
"506",54,22.450064294062,243.43618073374
"507",19,40.4911528357164,283.230420243885
"508",53,15.7452831618103,262.865819598096
"509",16,46.7221893770753,273.750118093869
"510",69,33.0592443454155,261.305458632999
"511",50,35.7660342647196,274.720287547614
"512",71,35.8828994845839,270.912846844701
"513",9,34.0993779054525,267.421629694461
"514",34,29.9817747826022,272.298878634369
"515",38,27.4461298848527,273.59248901916
"516",23,24.5395692133646,264.226613036839
"517",33,31.3932617125378,277.159914618862
"518",65,18.39699854131,250.642248532176
"519",39,41.4295301740786,262.847162559859
"520",47,50.7910148892548,289.542116154627
"521",24,24.1930462371155,263.781894757786
"522",68,43.4081367071124,270.835831442873
"523",64,19.8608515173966,254.455738969203
"524",50,31.7783089672465,249.130231187697
"525",36,39.8485982795601,272.221553124387
"526",45,28.4361757474772,264.427676638681
"527",47,34.0812440776721,265.710774863788
"528",23,33.4963047256914,275.726083256574
"529",29,33.4177898684546,281.806876097102
"530",62,54.4310177494983,281.227833193026
"531",74,48.5427084091828,257.330475015033
"532",52,41.9764831134925,274.86379338547
"533",37,36.2633106294422,278.408674547018
"534",54,25.5983055379588,256.728349139396
"535",36,21.9810863063901,255.789100142269
"536",61,26.1087603828215,257.913818574419
"537",74,21.1878207499509,255.113500962522
"538",50,28.8423822257629,272.31532156847
"539",55,40.7901191422416,264.915663410552
"540",55,22.8655237540653,258.680861778087
"541",55,31.8037059246237,253.332625830111
"542",67,30.9812280569,262.580774790506
"543",56,40.3659858524887,266.908373951465
"544",46,35.0455436186812,266.582164267601
"545",35,29.8452596848671,252.86273166059
"546",55,19.3739579380792,257.259042463162
"547",6,35.4185400564165,276.985950583797
"548",14,23.6666045446284,272.798275198746
"549",53,35.2730718657798,259.613998548473
"550",56,28.009290112458,259.957903971777
"551",47,28.1315653749191,262.714259199497
"552",23,26.6239921377927,284.8192184656
"553",51,25.240960371922,267.387316342988
"554",58,24.8270040689631,258.58704230784
"555",29,36.9401605927448,274.018321132284
"556",66,30.6390463562078,262.478011025334
"557",52,31.4522566477935,274.420945471137
"558",16,21.9316570635821,271.055303763053
"559",68,41.2917874356132,265.358848504791
"560",62,25.2135254677956,260.063741807961
"561",38,36.7070947542058,282.948721041881
"562",42,27.3937764823147,260.895230089703
"563",17,39.4200111784551,283.527531064237
"564",53,29.829310986846,272.126220745186
"565",62,28.5084077673904,269.609270761531
"566",43,51.6592955798826,269.062503324779
"567",72,27.5753378944746,267.431879298892
"568",44,35.2320336602736,268.055867694391
"569",45,40.3177310070256,269.74192598411
"570",34,15.0707018353172,262.118934379706
"571",23,49.9075354848339,287.780673314401
"572",45,46.3302446086592,264.372077764494
"573",33,25.5593015456353,263.608958984875
"574",45,29.5592927922529,275.530498760088
"575",22,30.0255510055516,271.141839788375
"576",-1,19.1895372944126,274.021429563664
"577",20,41.5840487980511,278.408313741695
"578",21,30.3126953836607,267.812220024371
"579",39,35.6718590594203,272.066597410539
"580",16,21.8924983316893,290.688156765691
"581",17,27.7187518971537,276.275645232266
"582",42,36.8194532941914,263.460090029677
"583",17,20.2979752017653,276.353977881739
"584",54,36.9949243353206,253.669561107026
"585",61,30.3251694194992,259.495007903439
"586",54,40.9001291156322,259.737381973504
"587",15,38.4194080134902,283.912510957685
"588",37,29.6939234919097,253.267690071298
"589",73,18.0126219812776,252.979455446408
"590",56,34.4247524023159,259.189224528995
"591",48,36.9699557737976,286.729472270579
"592",49,38.1177252522515,261.437072856502
"593",11,40.2238684425663,281.850868825367
"594",67,43.1211184509554,266.796679879411
"595",45,18.5960801496015,251.603572784711
"596",49,49.4040092288698,256.307499185483
"597",58,18.3682817700112,258.821323722844
"598",20,25.7986972948754,276.028464137204
"599",15,24.2982690457506,270.556298610053
"600",67,41.7286668276546,255.887167355535
"601",27,23.007350072075,268.78708342408
"602",56,41.8170734887055,281.966783132886
"603",33,32.7234095276299,295.063643251918
"604",16,45.5143890040538,281.471375921566
"605",36,36.3091664461536,262.678227618673
"606",60,33.2671345379087,268.657852472997
"607",29,42.9962073323843,261.223453419937
"608",13,18.0208099804712,268.290301398099
"609",4,46.0176052015156,290.954130216881
"610",29,41.6484905733267,283.618500978183
"611",68,27.7367626686006,254.015340011594
"612",51,29.6650014283772,270.696973019446
"613",8,43.4709348364837,287.162134058946
"614",47,37.699451820406,274.51537686289
"615",50,44.4997175472125,257.639608124911
"616",45,29.5982042275081,266.719952163557
"617",20,35.450530855094,289.578716723683
"618",10,28.9263957557006,276.16677374993
"619",70,36.297084789329,254.334593153732
"620",49,39.8072922968029,264.174928262615
"621",62,19.3986554066458,262.086280591022
"622",41,34.9848216806198,261.433853149028
"623",61,29.2348252127711,259.176025687514
"624",52,18.2951119050034,265.408147836378
"625",46,44.6946741782341,269.045576935129
"626",49,37.7082048429358,288.617231456089
"627",70,27.1345996786473,263.789355125773
"628",8,45.1355896477045,279.283652489771
"629",20,26.2352149402832,278.904220382679
"630",23,30.1251921020403,282.706568589281
"631",18,34.4895951904563,275.456269044392
"632",38,33.8017721916292,283.725004216972
"633",25,27.1108042528292,255.389290142897
"634",51,34.7245129698048,252.400405939895
"635",44,34.9833905033227,268.337746145253
"636",60,25.6572471387361,272.772483215082
"637",16,34.9478306310711,279.354111556845
"638",55,17.5026294830095,274.862104916832
"639",31,56.6495395720924,279.701434836706
"640",51,34.6605415883916,265.780549153379
"641",69,27.9111150032472,250.534628087354
"642",18,39.961718394221,278.619207510814
"643",35,29.1640907509845,271.128760181618
"644",70,43.9130630775942,256.520777668672
"645",35,24.8764389138244,266.813235492281
"646",22,48.7365053334801,266.761898591807
"647",38,44.8430946804719,287.873020170558
"648",29,23.5500062221641,274.129218792436
"649",45,40.9129644617689,274.795680295499
"650",63,30.115641481127,267.353766836028
"651",30,42.3768219534832,277.946212191165
"652",36,34.2028305166845,289.899441542629
"653",34,27.7724803608408,271.845705701833
"654",70,22.056353111152,251.676688818233
"655",31,29.5304342215983,261.179594256441
"656",62,31.9476277606387,263.811006013784
"657",42,31.0267691727905,272.479760648821
"658",68,19.776730632904,265.400539315245
"659",69,34.6888213538152,268.438501546498
"660",73,23.9464697985581,257.033875684794
"661",59,22.3224628039482,255.094186170439
"662",34,35.7874000662201,272.573933273608
"663",26,46.1323708984029,265.115723057155
"664",26,47.4550025488382,266.51117859263
"665",55,35.4080876232463,270.652781547227
"666",69,38.5903709417876,253.339105443356
"667",17,32.2373457055388,274.764878610531
"668",14,23.0614982134749,271.772658962752
"669",40,36.8416950260509,265.688636451147
"670",67,38.0379939240113,270.07937406161
"671",22,36.1224962300739,272.481638947686
"672",20,31.1035941875156,274.304049080554
"673",43,30.7586687780053,268.268944061136
"674",5,29.3843466668816,283.873991694756
"675",16,32.4712085054339,272.131451177462
"676",7,17.862486088462,277.157761272941
"677",51,31.8720223297453,266.839624984642
"678",42,20.7315702214786,264.139878198589
"679",27,20.0911726396843,265.727542333297
"680",21,42.6046392449821,277.047208954708
"681",11,12.1219138911598,266.767152712641
"682",62,48.3303470463557,270.772675405503
"683",13,34.9008664047081,280.652359308028
"684",8,35.8317714135562,276.668459721311
"685",16,26.9523391007838,267.517812708202
"686",13,13.960044496488,259.883800669782
"687",63,13.0876528516989,269.729409152971
"688",22,36.1210656015721,269.163490550508
"689",20,28.7214642018156,275.683175513824
"690",65,49.3021542671553,270.59421002471
"691",70,48.446556144137,257.693504246079
"692",56,25.4238486217321,266.818431012014
"693",11,24.5893041382468,264.395067629237
"694",27,26.2801679486802,275.006253046224
"695",60,42.8703685793772,256.866108108015
"696",25,46.9851677033088,271.988548047541
"697",51,19.9013489133953,269.809288037235
"698",76,22.5468148371162,252.741700639555
"699",58,40.873145098272,261.244141257514
"700",34,27.7519814065605,283.37752979288
"701",37,28.7741734596112,257.29298892585
"702",-1,30.8051699421631,278.079800156422
